"","Year","StateAbbr","StateDesc","CountyName","CountyFIPS","Measure","Data_Value_Unit","Data_Value_Type","Data_Value","Low_Confidence_Limit","High_Confidence_Limit","TotalPopulation","Geolocation","geoid","percentile_rank"
"611",2020,"MN","Minnesota","Koochiching",27071,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.4,9,9.9,5476,"POINT (-93.42475988 48.57660575)",27071790200,0.731432858214554
"612",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",7.8,7.5,8.3,6970,"POINT (-93.49568554 44.83111668)",27053026022,0.00525131282820705
"613",2020,"MN","Minnesota","Ramsey",27123,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.2,8.8,9.6,4257,"POINT (-93.03541005 44.98113174)",27123030704,0.653413353338335
"614",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",11.8,11.4,12.2,4269,"POINT (-93.24713798 44.9534713)",27053125900,0.982745686421605
"615",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.2,8.8,9.5,2623,"POINT (-93.32683106 45.08097537)",27053020301,0.653413353338335
"616",2020,"MN","Minnesota","Itasca",27061,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.4,8,8.9,2412,"POINT (-93.49194786 47.17291136)",27061480801,0.141035258814704
"617",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.1,7.7,8.4,3458,"POINT (-93.4729517 44.96183865)",27053026301,0.0412603150787697
"618",2020,"MN","Minnesota","Pine",27115,"Current asthma among adults aged >=18 years","%","Crude prevalence",9,8.7,9.4,3473,"POINT (-93.0638636 45.82090709)",27115950800,0.517629407351838
"619",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",11.4,10.8,12,1148,"POINT (-93.29259429 44.99555722)",27053102900,0.972993248312078
"620",2020,"MN","Minnesota","Lyon",27083,"Current asthma among adults aged >=18 years","%","Crude prevalence",10.7,9.8,11.6,4387,"POINT (-95.77455998 44.46573288)",27083360500,0.948987246811703
"621",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.7,8.2,9.2,4381,"POINT (-93.38082468 44.80146006)",27053025907,0.307576894223556
"622",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.9,8.4,9.7,3015,"POINT (-93.2508253 44.98641051)",27053103700,0.439609902475619
"623",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.5,8,8.9,4528,"POINT (-93.39402399 44.96408562)",27053022200,0.190547636909227
"624",2020,"MN","Minnesota","Hubbard",27057,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.9,8.6,9.2,4711,"POINT (-94.91874653 47.32356718)",27057070100,0.439609902475619
"625",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",11.1,10.6,11.6,3211,"POINT (-93.30382163 44.98063542)",27053104100,0.961740435108777
"626",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.9,8.5,9.5,5409,"POINT (-93.40624078 45.16588173)",27053026907,0.439609902475619
"627",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",7.7,7.3,8.2,3696,"POINT (-93.38306152 44.84916538)",27053025905,0.00225056264066016
"628",2020,"MN","Minnesota","Otter Tail",27111,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.6,8.3,8.8,2285,"POINT (-95.72001555 46.18510368)",27111961600,0.246811702925731
"629",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.5,8.2,8.9,4938,"POINT (-93.26152147 44.9781253)",27053126100,0.190547636909227
"630",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.5,8.1,8.9,1431,"POINT (-93.34855803 44.96524865)",27053022000,0.190547636909227
"631",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.7,8.4,9.1,2162,"POINT (-93.36181755 45.02677777)",27053020902,0.307576894223556
"632",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",10.9,10.5,11.3,2725,"POINT (-93.27382746 44.9645528)",27053105700,0.954988747186797
"633",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",10.4,9.8,11.3,3527,"POINT (-93.26321308 44.97106546)",27053105400,0.937734433608402
"634",2020,"MN","Minnesota","Olmsted",27109,"Current asthma among adults aged >=18 years","%","Crude prevalence",8,7.7,8.5,4491,"POINT (-92.49935104 44.01229656)",27109001201,0.0255063765941485
"635",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.3,7.9,8.7,5060,"POINT (-93.4265756 45.05689018)",27053026508,0.0945236309077269
"636",2020,"MN","Minnesota","Hubbard",27057,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.8,8.4,9.2,2948,"POINT (-95.08318708 46.90565859)",27057070500,0.36384096024006
"637",2020,"MN","Minnesota","Lake of the Woods",27077,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.3,8.8,9.9,1694,"POINT (-94.56842002 48.57845595)",27077460300,0.691672918229557
"638",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",11.6,11.1,12,3846,"POINT (-93.30256064 45.01862796)",27053100800,0.976744186046512
"639",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.2,7.8,8.7,3118,"POINT (-93.4639502 44.91406691)",27053026206,0.0622655663915979
"640",2020,"MN","Minnesota","Marshall",27089,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.9,8.6,9.3,2247,"POINT (-96.43863193 48.3604457)",27089080200,0.439609902475619
"641",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.7,8.3,9.1,3261,"POINT (-93.26617936 44.88346051)",27053024700,0.307576894223556
"642",2020,"MN","Minnesota","Ramsey",27123,"Current asthma among adults aged >=18 years","%","Crude prevalence",10,9.4,10.8,3053,"POINT (-93.16691375 44.96363357)",27123032100,0.885221305326332
"643",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.2,7.8,8.7,4555,"POINT (-93.49915369 44.88598323)",27053026013,0.0622655663915979
"644",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.3,9.1,9.5,3374,"POINT (-93.26861331 44.92151095)",27053110900,0.691672918229557
"645",2020,"MN","Minnesota","Pine",27115,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.4,9,10,3598,"POINT (-92.95773216 45.85776624)",27115950700,0.731432858214554
"646",2020,"MN","Minnesota","Mower",27099,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.9,8.7,9.2,1960,"POINT (-92.83945651 43.78313218)",27099001200,0.439609902475619
"647",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",9,8.5,9.4,5372,"POINT (-93.41564355 44.9247669)",27053023300,0.517629407351838
"648",2020,"MN","Minnesota","Ramsey",27123,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.5,8.2,9,3219,"POINT (-93.1518303 44.96190778)",27123032300,0.190547636909227
"649",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",10.2,9.8,10.6,6098,"POINT (-93.34855248 45.09861445)",27053026810,0.912228057014254
"650",2020,"MN","Minnesota","Nobles",27105,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.7,8.5,8.9,2889,"POINT (-95.63288142 43.72745701)",27105105100,0.307576894223556
"651",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.3,7.9,8.8,2900,"POINT (-93.32393934 44.91160633)",27053111200,0.0945236309077269
"652",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",10.1,9.7,10.6,1726,"POINT (-93.22822011 44.9508286)",27053107400,0.899474868717179
"653",2020,"MN","Minnesota","Olmsted",27109,"Current asthma among adults aged >=18 years","%","Crude prevalence",10.1,9.6,10.6,4916,"POINT (-92.43826163 44.01734225)",27109000200,0.899474868717179
"654",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",12.2,11.7,12.7,2961,"POINT (-93.29476351 45.02786381)",27053100400,0.988747186796699
"655",2020,"MN","Minnesota","Mower",27099,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.8,8.5,9.1,3364,"POINT (-92.56865724 43.70813525)",27099001400,0.36384096024006
"656",2020,"MN","Minnesota","Otter Tail",27111,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.4,8.1,8.7,2373,"POINT (-95.58928126 46.41155247)",27111961400,0.141035258814704
"657",2020,"MN","Minnesota","Lincoln",27081,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.1,8.7,9.4,2801,"POINT (-96.27212818 44.26059136)",27081201002,0.591147786946737
"658",2020,"MN","Minnesota","Otter Tail",27111,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.1,8.5,9.6,5383,"POINT (-96.10741061 46.29355081)",27111960900,0.591147786946737
"659",2020,"MN","Minnesota","Ramsey",27123,"Current asthma among adults aged >=18 years","%","Crude prevalence",10.7,10.1,11.5,3078,"POINT (-93.16106348 44.95145057)",27123033400,0.948987246811703
"660",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.6,9.2,10,2880,"POINT (-93.24592318 44.94332469)",27053108600,0.807951987996999
"661",2020,"MN","Minnesota","Kanabec",27065,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.5,9.1,9.9,3834,"POINT (-93.4202646 45.88755029)",27065480200,0.77344336084021
"662",2020,"MN","Minnesota","Ramsey",27123,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.6,9.2,10,2117,"POINT (-93.0712376 44.9514927)",27123034400,0.807951987996999
"663",2020,"MN","Minnesota","Le Sueur",27079,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.7,8.4,9.1,4130,"POINT (-93.73900362 44.31421974)",27079950500,0.307576894223556
"664",2020,"MN","Minnesota","Pope",27121,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.7,8.2,9.2,3324,"POINT (-95.41693942 45.64202869)",27121970400,0.307576894223556
"665",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.6,8.1,9.1,3476,"POINT (-93.41185679 45.14494089)",27053026706,0.246811702925731
"666",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.3,7.9,8.7,1989,"POINT (-93.21600556 45.01642301)",27053020102,0.0945236309077269
"667",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.3,7.9,8.6,5019,"POINT (-93.33601436 45.00044659)",27053021700,0.0945236309077269
"668",2020,"MN","Minnesota","Polk",27119,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.4,9,10,2446,"POINT (-96.60367794 47.75940031)",27119020700,0.731432858214554
"669",2020,"MN","Minnesota","Jackson",27063,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.1,8.6,9.6,3346,"POINT (-94.99193773 43.62073325)",27063480400,0.591147786946737
"670",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.2,8.9,9.6,3965,"POINT (-93.34919298 45.05487163)",27053020700,0.653413353338335
"671",2020,"MN","Minnesota","Olmsted",27109,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.4,8,8.9,4382,"POINT (-92.53736401 44.02791307)",27109001302,0.141035258814704
"672",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.2,8.9,9.6,5238,"POINT (-93.3893787 45.08311906)",27053026807,0.653413353338335
"673",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.2,8.7,9.7,4305,"POINT (-93.27858156 44.82076471)",27053025302,0.653413353338335
"674",2020,"MN","Minnesota","Ramsey",27123,"Current asthma among adults aged >=18 years","%","Crude prevalence",11.2,10.7,11.8,2584,"POINT (-93.11130365 44.95998655)",27123032700,0.966241560390098
"675",2020,"MN","Minnesota","Isanti",27059,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.6,9.3,10,3464,"POINT (-93.18993729 45.66713509)",27059130200,0.807951987996999
"676",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.8,9.3,10.3,2038,"POINT (-93.25273731 44.99563445)",27053103100,0.846211552888222
"677",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.4,8.1,8.7,3524,"POINT (-93.59119045 44.93416684)",27053027203,0.141035258814704
"678",2020,"MN","Minnesota","Itasca",27061,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.8,8.6,9,2864,"POINT (-93.23370276 47.15246911)",27061480600,0.36384096024006
"679",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.4,8.1,8.9,2717,"POINT (-93.28370372 44.97198129)",27053105201,0.141035258814704
"680",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.3,8,8.6,6166,"POINT (-93.59172231 44.97276336)",27053027201,0.0945236309077269
"681",2020,"MN","Minnesota","Mille Lacs",27095,"Current asthma among adults aged >=18 years","%","Crude prevalence",9,8.7,9.4,5221,"POINT (-93.62064116 45.72523625)",27095170400,0.517629407351838
"682",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",11.6,11.2,12.1,3499,"POINT (-93.24057724 44.96208125)",27053106200,0.976744186046512
"683",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.9,8.5,9.4,5272,"POINT (-93.70624183 45.02147377)",27053027002,0.439609902475619
"684",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.1,8.8,9.4,3992,"POINT (-93.28151463 44.9377146)",27053109300,0.591147786946737
"685",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",9,8.5,9.5,4181,"POINT (-93.41513124 44.84961433)",27053026020,0.517629407351838
"686",2020,"MN","Minnesota","Pennington",27113,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.9,8.6,9.2,2382,"POINT (-95.85577434 48.06874281)",27113090100,0.439609902475619
"687",2020,"MN","Minnesota","Ramsey",27123,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.9,8.6,9.4,2745,"POINT (-93.19355787 44.95891672)",27123033200,0.439609902475619
"688",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",9,8.5,9.4,2940,"POINT (-93.45273084 45.08233939)",27053026711,0.517629407351838
"689",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.6,8.2,9,2286,"POINT (-93.28701662 44.87590829)",27053024500,0.246811702925731
"690",2020,"MN","Minnesota","Nicollet",27103,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.8,8.5,9.1,5512,"POINT (-94.11164718 44.33371042)",27103480200,0.36384096024006
"691",2020,"MN","Minnesota","Otter Tail",27111,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.8,8.5,9.1,3239,"POINT (-95.36789411 46.20447675)",27111961500,0.36384096024006
"692",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.3,7.9,8.8,4642,"POINT (-93.43729064 45.03950057)",27053026509,0.0945236309077269
"693",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.9,8.5,9.3,4177,"POINT (-93.36088613 44.92951129)",27053023000,0.439609902475619
"694",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.8,8.4,9.3,3981,"POINT (-93.5093373 44.90065874)",27053026207,0.36384096024006
"695",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.6,8.2,9,4171,"POINT (-93.41714681 45.07629899)",27053026713,0.246811702925731
"696",2020,"MN","Minnesota","Olmsted",27109,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.9,8.7,9.2,6645,"POINT (-92.19896346 43.97744527)",27109002000,0.439609902475619
"697",2020,"MN","Minnesota","Hubbard",27057,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.5,8.2,8.9,2118,"POINT (-94.85044301 46.8618026)",27057070700,0.190547636909227
"698",2020,"MN","Minnesota","Pine",27115,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.9,9.6,10.3,5061,"POINT (-92.9915257 46.01344603)",27115950500,0.868717179294824
"699",2020,"MN","Minnesota","Koochiching",27071,"Current asthma among adults aged >=18 years","%","Crude prevalence",9,8.7,9.3,3208,"POINT (-93.30016729 48.32030089)",27071790300,0.517629407351838
"700",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.5,8.1,9,2759,"POINT (-93.32821269 44.79729859)",27053025805,0.190547636909227
"701",2020,"MN","Minnesota","Meeker",27093,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.6,8.2,9.1,3804,"POINT (-94.5097525 45.12355042)",27093560300,0.246811702925731
"702",2020,"MN","Minnesota","Nicollet",27103,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.6,8.1,9,6559,"POINT (-94.0474941 44.17178418)",27103480501,0.246811702925731
"703",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.6,8.2,9.1,2677,"POINT (-93.36518188 44.96484321)",27053022101,0.246811702925731
"704",2020,"MN","Minnesota","Ramsey",27123,"Current asthma among adults aged >=18 years","%","Crude prevalence",11.1,10.7,11.6,2304,"POINT (-93.11525456 44.96783719)",27123031300,0.961740435108777
"705",2020,"MN","Minnesota","Mower",27099,"Current asthma among adults aged >=18 years","%","Crude prevalence",10.3,9.7,10.8,4995,"POINT (-92.96723888 43.65955869)",27099000410,0.926481620405101
"706",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",8,7.8,8.4,4366,"POINT (-93.31497073 44.9578983)",27053106500,0.0255063765941485
"707",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.8,8.4,9.3,3455,"POINT (-93.37467525 44.93979729)",27053122500,0.36384096024006
"708",2020,"MN","Minnesota","Otter Tail",27111,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.5,8.1,8.9,3267,"POINT (-96.06600376 46.20793467)",27111961700,0.190547636909227
"709",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.2,8.9,9.5,2097,"POINT (-93.27426798 44.97473667)",27053104400,0.653413353338335
"710",2020,"MN","Minnesota","Mower",27099,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.8,8.3,9.4,2670,"POINT (-92.99843798 43.66816494)",27099000200,0.36384096024006
"711",2020,"MN","Minnesota","Nobles",27105,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.9,8.7,9.1,2353,"POINT (-95.74926893 43.54479095)",27105105300,0.439609902475619
"712",2020,"MN","Minnesota","Kandiyohi",27067,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.8,8.4,9.2,4189,"POINT (-94.94816033 45.28902197)",27067780300,0.36384096024006
"713",2020,"MN","Minnesota","Ramsey",27123,"Current asthma among adults aged >=18 years","%","Crude prevalence",10.8,10.4,11.3,5764,"POINT (-93.1169175 44.98576379)",27123030400,0.951237809452363
"714",2020,"MN","Minnesota","Isanti",27059,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.2,8.7,9.8,8442,"POINT (-93.23112998 45.54693865)",27059130301,0.653413353338335
"715",2020,"MN","Minnesota","Le Sueur",27079,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.7,8.4,9,3857,"POINT (-93.89812737 44.29922967)",27079950600,0.307576894223556
"716",2020,"MN","Minnesota","Norman",27107,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.1,8.8,9.4,1901,"POINT (-96.67721697 47.36665212)",27107960200,0.591147786946737
"717",2020,"MN","Minnesota","Ramsey",27123,"Current asthma among adults aged >=18 years","%","Crude prevalence",11,10.5,11.5,3252,"POINT (-93.13673887 44.95298066)",27123033500,0.957989497374344
"718",2020,"MN","Minnesota","McLeod",27085,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.9,8.5,9.4,5920,"POINT (-94.3556956 44.87178049)",27085950300,0.439609902475619
"719",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",12.3,11,13.7,9980,"POINT (-93.23059277 44.97328124)",27053104900,0.991747936984246
"720",2020,"MN","Minnesota","Olmsted",27109,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.5,9,10,5478,"POINT (-92.40142945 44.00015566)",27109000901,0.77344336084021
"721",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.6,8.2,9.1,5399,"POINT (-93.4658717 44.84665986)",27053026015,0.246811702925731
"722",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.9,8.5,9.2,3522,"POINT (-93.23450311 44.92975148)",27053110200,0.439609902475619
"723",2020,"MN","Minnesota","Martin",27091,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.8,8.3,9.3,6417,"POINT (-94.48290053 43.63539742)",27091790500,0.36384096024006
"724",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.5,8.1,9,11806,"POINT (-93.58347107 45.18416198)",27053026909,0.190547636909227
"725",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.6,8.1,9.1,3167,"POINT (-93.21761986 45.03003148)",27053020101,0.246811702925731
"726",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.2,7.9,8.5,2780,"POINT (-93.26127468 44.8179014)",27053025301,0.0622655663915979
"727",2020,"MN","Minnesota","Pennington",27113,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.8,8.5,9.2,2079,"POINT (-96.31716528 48.05941994)",27113090300,0.36384096024006
"728",2020,"MN","Minnesota","Morrison",27097,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.1,8.7,9.5,2580,"POINT (-93.99671047 46.07261468)",27097780400,0.591147786946737
"729",2020,"MN","Minnesota","Pine",27115,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.5,9.2,9.8,2838,"POINT (-92.80400445 46.19201721)",27115950300,0.77344336084021
"730",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.8,8.4,9.2,3784,"POINT (-93.29728673 44.92775934)",27053109900,0.36384096024006
"731",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.1,7.7,8.6,12453,"POINT (-93.49899935 45.08281549)",27053026715,0.0412603150787697
"732",2020,"MN","Minnesota","Meeker",27093,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.6,8.3,8.9,3270,"POINT (-94.57628832 45.11255345)",27093560500,0.246811702925731
"733",2020,"MN","Minnesota","Nobles",27105,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.9,8.6,9.2,3165,"POINT (-95.93076072 43.71581811)",27105105200,0.439609902475619
"734",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",10.8,10.3,11.4,3753,"POINT (-93.38705475 45.05270778)",27053021502,0.951237809452363
"735",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.5,8.1,8.9,3472,"POINT (-93.44156241 45.01162376)",27053026505,0.190547636909227
"736",2020,"MN","Minnesota","Morrison",27097,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.8,9.2,10.4,5644,"POINT (-94.35587044 45.96762516)",27097780600,0.846211552888222
"737",2020,"MN","Minnesota","Mahnomen",27087,"Current asthma among adults aged >=18 years","%","Crude prevalence",11.6,11.3,11.9,2467,"POINT (-95.71701237 47.30826494)",27087940300,0.976744186046512
"738",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.7,8.3,9.1,4617,"POINT (-93.48316826 45.00622472)",27053026611,0.307576894223556
"739",2020,"MN","Minnesota","Martin",27091,"Current asthma among adults aged >=18 years","%","Crude prevalence",9,8.7,9.4,3108,"POINT (-94.5531365 43.80340983)",27091790100,0.517629407351838
"740",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.8,8.3,9.2,5451,"POINT (-93.47054613 45.13056755)",27053026708,0.36384096024006
"741",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.2,7.8,8.7,4291,"POINT (-93.2791604 44.9854802)",27053126200,0.0622655663915979
"742",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.8,8.5,9.3,4473,"POINT (-93.38782118 45.01445173)",27053021505,0.36384096024006
"743",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.3,7.8,9,3532,"POINT (-93.323877 44.86914499)",27053024004,0.0945236309077269
"744",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",11.2,10.7,11.7,3496,"POINT (-93.30127282 45.0095879)",27053125700,0.966241560390098
"745",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.4,8,8.9,4079,"POINT (-93.61544134 44.90546211)",27053027503,0.141035258814704
"746",2020,"MN","Minnesota","Ramsey",27123,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.8,9.2,10.6,2194,"POINT (-93.19012548 44.96885858)",27123031900,0.846211552888222
"747",2020,"MN","Minnesota","Ramsey",27123,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.6,9.2,10,1496,"POINT (-93.06875601 44.9618034)",27123033100,0.807951987996999
"748",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.4,9,9.9,4428,"POINT (-93.33942366 45.02641224)",27053021300,0.731432858214554
"749",2020,"MN","Minnesota","Hubbard",27057,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.7,8.4,9.1,1937,"POINT (-94.78533145 47.11980589)",27057070300,0.307576894223556
"750",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.3,7.9,8.7,2719,"POINT (-93.32415996 44.89721746)",27053023802,0.0945236309077269
"751",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.6,8.2,9.1,5308,"POINT (-93.28162086 44.90680525)",27053111500,0.246811702925731
