GEOID_2020,GEOID_2010,area_weight_frx,total_frx_chk
27137013500,27137013600,7.925625240347054e-4,1
27137013500,27137013400,0.0012327121622640602,1
27137013500,27137013200,0.0014419680177085198,1
27137013500,27137013300,8.556384488513701e-4,1
27137013500,27137013500,0.9956771188471414,1
27137013800,27137013900,0.0180030753148718,1
27137013800,27137013800,0.9819969246851282,1
27137014000,27137013900,0.0025910790391031275,1
27137014000,27137014000,0.9974089209608968,1
27137015300,27137015400,0.06702005366555887,1
27137015300,27137015300,0.9329799463344411,1
27137013300,27137013400,0.0035045722982744113,1
27137013300,27137013200,0.03254451957617027,1
27137013300,27137013300,0.9485140221320603,1
27137013300,27137012800,0.015436885993495101,1
27115950700,27115950700,1,1
27115950200,27115950200,1,1
27115950500,27115950500,1,1
27115950600,27115950600,1,1
27115950800,27115950800,0.9979091922337406,1
27115950800,27115950700,0.0020908077662593135,1
27115950100,27115950100,1,1
27115950300,27115950300,1,1
27137990100,27137990100,1,1
27137000400,27137000400,1,1
27137012700,27137012700,1,1
27137013200,27137013200,0.9855744846044949,1
27137013200,27137013300,0.002110585888423399,1
27137013200,27137013500,0.01025470054141767,1
27137013200,27137012800,0.0020602289656640738,1
27137015100,27137015100,1,1
27137000600,27137000600,0.9918559981382661,1
27137000600,27137000700,0.008144001861733969,1
27137000700,27137000700,1,1
27137000900,27137000900,1,1
27137001000,27137001000,1,1
27069090100,27069090100,1,1
27069090200,27069090200,1,1
27047180600,27047180500,6.178501017173002e-4,1
27047180600,27047180600,0.9993821498982827,1
27047180800,27047180800,1,1
27047180900,27047180900,1,1
27053020801,27053021501,0.003135857000930804,1
27053020801,27053020700,0.024313532101723788,1
27053020801,27053020801,0.9515719136734752,1
27053020801,27053021502,0.02097869722387024,1
27053020804,27053020804,0.9814418376332577,1
27053020804,27053021502,0.018558162366742327,1
27053020903,27053020903,0.9986689858921729,1
27053020903,27053021503,0.0013310141078271684,1
27053021001,27053021001,0.9954953098829913,1
27053021001,27053021505,0.004504690117008752,1
27053021002,27053021002,0.9918424940975867,1
27053021002,27053021602,0.007403339590613145,1
27053021002,27053021700,7.541663118001352e-4,1
27053021100,27053020400,0.0031217941385049417,1
27053021100,27053020700,6.921024398568031e-4,1
27053021100,27053020903,0.002568123739627361,1
27053021100,27053020902,0.0012496591974524524,1
27053021100,27053021200,0.003291657583943401,1
27053021100,27053021100,0.9764812549193096,1
27053021100,27053021300,0.012595407981305465,1
27053026713,27053026713,1,1
27053026807,27053026807,0.9955764821477695,1
27053026807,27053026710,0.0020544962292581995,1
27053026807,27053026713,0.0023690216229723293,1
27053021200,27053021200,0.9919400575589495,1
27053021200,27053021400,0.0032998559455512094,1
27053021200,27053021300,0.004095492192809623,1
27053021200,27053100200,6.64594302689661e-4,1
27053021300,27053021001,7.844293825440726e-4,1
27053021300,27053021100,0.011454544811501014,1
27053021300,27053021300,0.9877610258059549,1
27053021400,27053021001,0.002175504449799676,1
27053021400,27053021400,0.9864155874718448,1
27053021400,27053021700,0.010750822264033734,1
27053021400,27053102000,6.580858143218777e-4,1
27053021501,27053021501,0.9954365873143348,1
27053021501,27053026508,0.0045634126856651585,1
27053021502,27053021501,0.0015354106959110225,1
27053021502,27053020801,0.002923926166326243,1
27053021502,27053020804,0.004072373238916915,1
27053021502,27053021502,0.9859824321113431,1
27053021502,27053026508,0.005485857787502765,1
27053021503,27053021503,0.9949227509117905,1
27053021503,27053026510,0.005077249088209529,1
27053021504,27053020902,8.13149281328713e-4,1
27053021504,27053026511,0.005343196228210327,1
27053021504,27053021504,0.993843654490461,1
27053021505,27053021001,0.006423407918344128,1
27053021505,27053021505,0.9865422316500352,1
27053021505,27053026512,0.007034360431620724,1
27053021601,27053021601,0.9902691239438581,1
27053021601,27053026507,0.0034336231827553484,1
27053021601,27053026512,0.00629725287338656,1
27053021602,27053021602,0.9965780832426054,1
27053021602,27053021700,0.0024463682431675486,1
27053021602,27053021800,9.755485142270167e-4,1
27053021700,27053021700,1,1
27053021800,27053021800,0.9918654285755991,1
27053021800,27053021900,0.007155059089271509,1
27053021800,27053105100,9.79512335129357e-4,1
27053021900,27053022000,0.0011273332517609223,1
27053021900,27053022101,0.0011067164089220258,1
27053021900,27053022102,0.0018626373987384,1
27053021900,27053022200,0.003015151966549685,1
27053021900,27053021602,0.0019371805882519226,1
27053021900,27053021800,0.0024301067093622964,1
27053021900,27053021900,0.9875968820989786,1
27053021900,27053026507,9.239915774362173e-4,1
27053022102,27053022102,0.9984543768796788,1
27053022102,27053022200,0.0015456231203212951,1
27053022200,27053026402,0.0029830081167806447,1
27053022200,27053022200,0.9960899004039547,1
27053022200,27053021900,9.270914792646659e-4,1
27053105204,27053105204,0.9921353132027432,1
27053105204,27053104400,0.007864686797256801,1
27053105201,27053105204,0.0016321119515410511,1
27053105201,27053105201,0.9871193000266413,1
27053105201,27053104400,0.001239588831076189,1
27053105201,27053105500,0.010008999190741514,1
27127750600,27127750600,1,1
27127750300,27127750300,1,1
27127750400,27127750400,1,1
27127750200,27127750200,1,1
27127750500,27127750500,1,1
27127750100,27127750100,1,1
27053025301,27053025301,1,1
27053025302,27053025302,0.9988398119477832,1
27053025302,27053025801,0.0011601880522168105,1
27053025401,27053025401,1,1
27053025403,27053025403,1,1
27053025601,27053024300,9.627368168996422e-4,1
27053025601,27053125500,0.0027709191442280793,1
27053025601,27053025601,0.9962663440388724,1
27053025603,27053024300,0.0017619897270533807,1
27053025603,27053024004,9.931437577281909e-4,1
27053025603,27053025601,0.001097835770283899,1
27053025603,27053025603,0.9915784171910093,1
27053025603,27053025605,0.0037246842966716202,1
27053025603,27053025702,8.439292572536476e-4,1
27053025605,27053024003,0.0049261840893873214,1
27053025605,27053025605,0.9923316429941348,1
27053025605,27053025903,0.0027421729164779167,1
27053025702,27053025605,7.55928304219157e-4,1
27053025702,27053025702,0.9992440716957809,1
27047180500,27047180500,1,1
27053022301,27053022301,0.9959591580416843,1
27053022301,27053022302,0.001163115564246678,1
27053022301,27053023200,0.0028777263940690046,1
27053022700,27053022700,0.9974662693145563,1
27053022700,27053023000,0.0025337306854437427,1
27053022801,27053022700,0.006026667273674727,1
27053022801,27053022801,0.9933386997969972,1
27053022801,27053106500,6.346329293281831e-4,1
27053022802,27053022700,0.0043371991451169895,1
27053022802,27053022802,0.9734599462321658,1
27053022802,27053022901,0.01982338364760007,1
27053022802,27053023000,0.0013315759868007537,1
27053022802,27053106500,0.0010478949883163543,1
27053022901,27053022901,0.9944380534476229,1
27053022901,27053023000,0.005561946552377127,1
27053023000,27053022902,0.0012935271605417544,1
27053023000,27053023400,0.004459778306355677,1
27053023000,27053023501,0.0013252751312598145,1
27053023000,27053023000,0.9929214194018428,1
27053023300,27053026103,0.008248042685117108,1
27053023300,27053023300,0.9917519573148829,1
27061480801,27061480802,0.0013321723779998115,1
27061480801,27061480801,0.9986678276220002,1
27053101200,27053101200,1,1
27053110400,27053110400,1,1
27053110500,27123037601,0.0037049492427783668,1
27053110500,27053111100,5.030055625465113e-4,1
27053110500,27053110500,0.9957920451946751,1
27053110800,27053110900,0.013327366193492026,1
27053110800,27053110800,0.986672633806508,1
27105105400,27105105400,1,1
27053023501,27053023400,0.002225859236517848,1
27053023501,27053023501,0.9885926394174473,1
27053023501,27053023000,0.0023957395034271004,1
27053023501,27053023502,9.769698301586374e-4,1
27053023501,27053023700,0.005808792012449091,1
27053023502,27053026104,0.004167050569651237,1
27053023502,27053023501,0.002804482607196067,1
27053023502,27053023502,0.9930284668231527,1
27053023600,27053022902,0.003614101955135993,1
27053023600,27053023501,0.0017602122032702539,1
27053023600,27053023600,0.9911360493894577,1
27053023600,27053023700,0.003489636452136146,1
27053023700,27053023502,5.073594203025671e-4,1
27053023700,27053023700,0.9994926405796974,1
27053023801,27053024006,0.004174620753279435,1
27053023801,27053023700,0.001110704252894941,1
27053023801,27053023801,0.9947146749938257,1
27053023802,27053024005,0.0037815949746129018,1
27053023802,27053023801,7.425917021801839e-4,1
27053023802,27053023802,0.995475813323207,1
27053023901,27053023700,0.018038995787587612,1
27053023901,27053023901,0.9819610042124124,1
27053025805,27053025805,1,1
27053025905,27053026020,0.0025169804170823737,1
27053025905,27053023902,0.00489306931360481,1
27053025905,27053023903,0.0017334691196711164,1
27053025905,27053025905,0.9908564811496418,1
27053025907,27053025907,0.9937853496986594,1
27053025907,27053025903,5.36187497501544e-4,1
27053025907,27053025906,0.005678462803839097,1
27053023902,27053026007,0.001958511826776503,1
27053023902,27053023502,0.008447937069348158,1
27053023902,27053023902,0.9877122108486799,1
27053023902,27053025905,0.0018813402551954572,1
27053024003,27053024006,0.0015435091745554302,1
27053024003,27053024003,0.9908380286524608,1
27053024003,27053023903,0.0076184621729837405,1
27053024200,27053024200,0.9814214944153848,1
27053024200,27053024500,0.018578505584615136,1
27053024300,27053024300,0.9927622683291191,1
27053024300,27053024500,0.0020093576584597236,1
27053024300,27053024600,0.0052283740124211536,1
27053024400,27053024400,1,1
27053024500,27053024500,1,1
27053024600,27053024600,0.9963074572494418,1
27053024600,27053025401,0.0036925427505582337,1
27053024700,27053024700,1,1
27053024801,27053024801,1,1
27053024802,27053024802,0.9967054801640942,1
27053024802,27053025401,0.0032945198359057492,1
27157490400,27157490400,1,1
27157490500,27157490500,1,1
27157490100,27157490100,1,1
27157490200,27157490200,1,1
27157490600,27157490600,1,1
27157490300,27157490400,0.010272298047153508,1
27157490300,27157490300,0.9897277019528465,1
27053026005,27053026208,0.0016845734593857683,1
27053026005,27053026005,0.9960033391948739,1
27053026005,27053026006,0.0014892523014833653,1
27053026005,27053026015,8.228350442569441e-4,1
27053026101,27053026101,0.9899029305826045,1
27053026101,27053023200,0.009352917554780805,1
27053026101,27053023300,7.441518626147641e-4,1
27053026201,27053026201,0.9917819744464567,1
27053026201,27053026205,0.002040350239888988,1
27053026201,27053027400,0.006177675313654388,1
27053110900,27053110900,1,1
27053026702,27053026807,0.0022062903464936663,1
27053026702,27053026812,0.015169358897117433,1
27053026702,27053026702,0.9778394177413959,1
27053026702,27053026707,0.004784933014992965,1
27053026505,27053026505,1,1
27139080905,27139080302,0.0021659046230058593,1
27139080905,27139080905,0.9978340953769942,1
27053023100,27053022901,9.175020743253602e-4,1
27053023100,27053022902,0.0011971812791721618,1
27053023100,27053023100,0.9978853166465025,1
27053027501,27053027203,0.024948601600276305,1
27053027501,27053027400,0.0012145798208558316,1
27053027501,27053027501,0.8680980527768725,1
27053027501,27053027503,0.10160622372827441,1
27053027501,27053027504,0.0041325420737209455,1
27053103900,27053103900,1,1
27053026510,27053026509,0.0028700909852064638,1
27053026510,27053026510,0.9971299090147936,1
27053025803,27053025803,1,1
27053026812,27053026812,0.9987830037892699,1
27053026812,27053026820,0.0012169962107301622,1
27053026815,27053026814,0.012505062958433929,1
27053026815,27053026815,0.9833963187034801,1
27053026815,27053026822,8.172794372359948e-4,1
27053026815,27053020200,0.0032813389008499974,1
27053026816,27053026807,0.011627035627068417,1
27053026816,27053026812,0.00604735757271849,1
27053026816,27053026816,0.9823256068002131,1
27053026818,27053026807,0.0067338823038123,1
27053026818,27053026816,0.004499288185829397,1
27053026818,27053026818,0.9887668295103583,1
27053026819,27053026810,5.334421944496827e-4,1
27053026819,27053026816,0.002344605425462392,1
27053026819,27053026819,0.9971219523800879,1
27053026903,27053026903,0.9977164642135259,1
27053026903,27053026906,0.0022835357864741408,1
27013170400,27013170400,0.985839260994102,1
27013170400,27013170500,0.005465845615785969,1
27013170400,27013170700,0.008694893390112028,1
27003050829,27003050813,1,1
27003050827,27003050809,1,1
27003050611,27003050610,1,1
27003050828,27003050813,0.9964506034432045,1
27003050828,27003050902,0.003549396556795566,1
27003050238,27003050221,1,1
27003050823,27003050711,0.0014410192884615318,1
27003050823,27003050805,0.9942503738254045,1
27003050823,27003050806,0.0035179631195040085,1
27003050823,27003050215,7.906437666300043e-4,1
27003050824,27003050806,1,1
27003050612,27003050610,0.9946134168746056,1
27003050612,27003050504,0.005386583125394419,1
27003050822,27003050820,0.004479324368867515,1
27003050822,27003050805,0.9955206756311324,1
27003050825,27003050806,1,1
27003050240,27003050225,0.9993879623540174,1
27003050240,27003050219,6.120376459826239e-4,1
27003050239,27003050221,1,1
27003050826,27003050809,1,1
27003050241,27003050225,0.9919507354441587,1
27003050241,27003050218,0.0043144000994079805,1
27003050241,27003050114,8.054353257126869e-4,1
27003050241,27003050116,0.0029294291307206998,1
27013170500,27013170200,7.229029359440784e-4,1
27013170500,27013170500,0.9982411786859261,1
27013170500,27013171202,0.001035918378129807,1
27013170700,27013170700,0.9770668906922919,1
27013170700,27103480600,0.02293310930770812,1
27045960600,27045960600,1,1
27163070912,27163070912,0.9945883435115896,1
27163070912,27163070910,0.0054116564884103815,1
27163071400,27163071209,9.175968142763035e-4,1
27163071400,27163071400,0.9940016759216022,1
27163071400,27163071102,0.001447492323631214,1
27163071400,27163071207,0.0022384636905481174,1
27163071400,27163071208,5.701536439011317e-4,1
27163071400,27163071300,8.246176060411042e-4,1
27045960500,27045960500,1,1
27045960300,27045960300,1,1
27045960200,27045960200,1,1
27045960100,27045960100,1,1
27045960400,27045960400,1,1
27053106700,27053106700,0.9918278135970037,1
27053106700,27053105500,0.008172186402996294,1
27053022302,27053022302,0.9895556316955075,1
27053022302,27053023200,0.010444368304492515,1
27053009500,27053009500,1,1
27053027001,27053027102,5.061447755323153e-4,1
27053027001,27053026909,5.180814193362674e-4,1
27053027001,27053027001,0.9989757738051315,1
27053026712,27053026508,0.0027278083133226425,1
27053026712,27053026712,0.9917927606898416,1
27053026712,27053026713,0.00547943099683578,1
27053022101,27053022101,0.988362524962409,1
27053022101,27053021900,0.011637475037591008,1
27053002400,27053103000,0.004225859882176766,1
27053002400,27053002400,0.993673704296155,1
27053002400,27053001700,0.002100435821668304,1
27053106400,27053106400,0.9994710361665127,1
27053106400,27053106200,5.289638334873742e-4,1
27053027101,27053027002,0.001451348517414013,1
27053027101,27053027201,0.0013261522179606694,1
27053027101,27053027101,0.9972224992646254,1
27053027102,27053027102,0.9971739633566484,1
27053027102,27053026909,7.37229242101404e-4,1
27053027102,27053027001,0.002088807401250154,1
27053026205,27053026205,1,1
27053026206,27053026206,1,1
27053026207,27053026207,0.9994213552527815,1
27053026207,27053026208,5.786447472184769e-4,1
27053026208,27053026206,0.0013977956366100469,1
27053026208,27053026208,0.9952725838890032,1
27053026208,27053026005,0.001149500804668042,1
27053026208,27053026006,0.0021801196697187894,1
27053026301,27053026301,0.976889121263825,1
27053026301,27053026302,0.0025024491118630083,1
27053026301,27053027300,0.020608429624312,1
27053026511,27053026511,0.9990339636561797,1
27053026511,27053026512,9.660363438202607e-4,1
27115950401,27115950400,1,1
27115950402,27115950400,1,1
27053026302,27053026302,0.9324526687637161,1
27053026302,27053027300,0.05533253295015397,1
27053026302,27053027400,0.012214798286129867,1
27053026403,27053026403,0.9856166402554222,1
27053026403,27053026404,0.006918915836744342,1
27053026403,27053026402,0.003978889968151087,1
27053026403,27053022200,0.0020412480927365375,1
27053026403,27053026507,0.0014443058469458506,1
27053026404,27053026404,0.9966626196287812,1
27053026404,27053023200,0.003337380371218882,1
27053026507,27053026403,9.016302988637782e-4,1
27053026507,27053026514,0.0020685253505170094,1
27053026507,27053022200,5.682686102314737e-4,1
27053026507,27053026507,0.9964615757403877,1
27053026508,27053026508,0.9957648496168108,1
27053026508,27053026712,0.0015632805712917132,1
27053026508,27053026713,0.002671869811897488,1
27053026509,27053026509,1,1
27019090702,27139080500,0.0016834666175499335,1
27019090702,27053026018,0.0010360472526843307,1
27019090702,27019090702,0.9863352406406236,1
27019090702,27019091000,0.010945245489142084,1
27053026605,27053026605,1,1
27053026606,27053027300,0.007215597289076808,1
27053026606,27053026606,0.9927844027109232,1
27053026609,27053026301,0.0013240313163720388,1
27053026609,27053026514,0.0016050571482527308,1
27053026609,27053026609,0.9970709115353752,1
27053026610,27053026301,5.758228745571236e-4,1
27053026610,27053027300,0.0010681907249584354,1
27053026610,27053026606,5.046825722091045e-4,1
27053026610,27053026610,0.9978513038282754,1
27053026708,27053026910,0.0032020987746473515,1
27053026708,27053026708,0.9967979012253526,1
27053026711,27053026711,0.9607226112396478,1
27053026711,27053026712,0.03798178570165716,1
27053026711,27053026714,7.69939455816733e-4,1
27053026711,27053026716,5.256636028784237e-4,1
27053026906,27053026907,0.001496794466707525,1
27053026906,27053026906,0.9977664590611208,1
27053026906,27053026820,7.367464721716233e-4,1
27053026907,27053026907,0.9989521910249407,1
27053026907,27053026910,0.001047808975059297,1
27053026908,27053026812,5.401673093691279e-4,1
27053026908,27053026908,0.9994598326906309,1
27053027002,27053027700,0.001131086668745777,1
27053027002,27053027002,0.9975019612986407,1
27053027002,27053027001,5.025724139296552e-4,1
27053027002,27171101000,8.643796186839157e-4,1
27133570300,27133570300,1,1
27133570200,27133570200,1,1
27133570100,27133570100,1,1
27053010700,27053010700,1,1
27053022000,27053022000,0.9647529504860344,1
27053022000,27053021800,0.0015542475094181898,1
27053022000,27053021900,0.03369280200454752,1
27053026910,27053026903,0.0010547135622164523,1
27053026910,27053026909,0.002914586844554534,1
27053026910,27053026910,0.996030699593229,1
27053026814,27053026814,0.9971413374459049,1
27053026814,27053026822,0.002858662554095075,1
27053101300,27053021400,5.510558279639581e-4,1
27053101300,27053101300,0.9763392814039676,1
27053101300,27053102000,0.02310966276806835,1
27053101900,27053101900,1,1
27053109400,27053109400,1,1
27053000101,27053000101,1,1
27053000102,27053000102,1,1
27019090200,27019090200,0.9974429434474308,1
27019090200,27019090301,0.0025570565525692116,1
27019090401,27019090401,0.9953078267669574,1
27019090401,27019090302,0.0014210162609092475,1
27019090401,27019090301,0.00327115697213339,1
27019090402,27019091100,0.0027179015527586544,1
27019090402,27019090701,0.002601222585074245,1
27019090402,27019090402,0.989534603332745,1
27019090402,27019090800,0.0026303828500236982,1
27019090402,27019090501,0.002515889679398431,1
27019090502,27053027504,0.004182478508934008,1
27019090502,27019090502,0.9958175214910661,1
27019091202,27019091202,1,1
27019091201,27019091201,1,1
27019090501,27053027503,0.0041368956401062855,1
27019090501,27053027504,6.806398175887413e-4,1
27019090501,27019090402,0.0035146101658289812,1
27019090501,27019090501,0.991667854376476,1
27019090302,27019090401,0.001016105598439929,1
27019090302,27019090302,0.9989838944015601,1
27019091100,27019091100,1,1
27053026007,27053026208,6.243867883688744e-4,1
27053026007,27053026104,0.004786521773297148,1
27053026007,27053026006,7.661347021166063e-4,1
27053026007,27053026007,0.9938229567362175,1
27053026006,27053026006,0.997094331366579,1
27053026006,27053026007,0.0029056686334210553,1
27019090503,27053027504,0.003178309072596346,1
27019090503,27019090503,0.9968216909274037,1
27145011000,27093560600,9.739639395715964e-4,1
27145011000,27145011100,0.0016304848474714359,1
27145011000,27145011000,0.997395551212957,1
27145010900,27145010900,0.9963322573907089,1
27145010900,27145011100,0.002195107966987963,1
27145010900,27145011500,0.001472634642303175,1
27145000602,27145000801,0.04636378917793056,1
27145000602,27145000602,0.9536362108220694,1
27145010402,27145010402,0.9975212181282385,1
27145010402,27145010401,9.536073701589629e-4,1
27145010402,27145010500,0.0015251745016025852,1
27145010500,27145010500,0.9816431667566615,1
27145010500,27145010600,0.01835683324333844,1
27145010401,27145010401,0.999344618758108,1
27145010401,27145011304,6.553812418920547e-4,1
27145011500,27145010500,0.006162884651975682,1
27145011500,27145011500,0.9938371153480243,1
27053000300,27053000300,1,1
27053000601,27053100500,0.0011407938763263422,1
27053000601,27053000601,0.9988592061236736,1
27053000603,27053000603,1,1
27053001100,27053000601,0.006561845937646506,1
27053001100,27053001100,0.9934381540623535,1
27053001700,27053001700,1,1
27053002200,27053002200,0.9994355433488511,1
27053002200,27053102100,5.644566511488751e-4,1
27145000601,27145000500,0.006436601593152107,1
27145000601,27145000601,0.9860101240460932,1
27145000601,27145000701,0.005150001524937971,1
27145000601,27145000602,0.0010574397717163825,1
27145000601,27145000401,0.0013458330641003672,1
27145000701,27145000500,0.005857215923224151,1
27145000701,27145000701,0.9907570910938346,1
27145000701,27145000602,0.0033856929829413295,1
27145000801,27145000801,0.9718417602481454,1
27145000801,27145000602,0.006776430012457518,1
27145000801,27145011600,0.021381809739397132,1
27145010200,27145010200,0.9976408805495828,1
27145010200,27145010101,0.002359119450417256,1
27145010403,27145010403,1,1
27145010600,27145010600,0.9991919952063854,1
27145010600,27145011500,8.080047936147232e-4,1
27145011302,27145011304,0.005002415356538068,1
27145011302,27145011302,0.9914066027688155,1
27145011302,27145011200,0.003590981874646448,1
27145011400,27145011200,0.006061202289561218,1
27145011400,27145011400,0.9939387977104388,1
27145000301,27145000301,0.9988158545381509,1
27145000301,27145011600,0.0011841454618490988,1
27053003200,27053003200,0.9986946459191001,1
27053003200,27053021700,6.095216608369201e-4,1
27053003200,27053021800,6.958324200629994e-4,1
27053003300,27053003300,1,1
27053005901,27053005902,0.004997621944054563,1
27053005901,27053104800,0.013046040810873504,1
27053005901,27053105204,0.01392431564838205,1
27053005901,27053105700,8.206028842365711e-4,1
27053005901,27053005901,0.9524343445507673,1
27053005901,27053106000,0.014777074161686077,1
27053005902,27053005902,0.9579295901085527,1
27053005902,27053105700,0.020940146983566173,1
27053005902,27053106900,0.011668756306138749,1
27053005902,27053005901,0.009461506601742333,1
27053006800,27053006800,1,1
27053026202,27053026201,9.893742373981171e-4,1
27053026202,27053026202,0.9914601743194658,1
27053026202,27053026205,0.0011212966374481573,1
27053026202,27053026206,0.001486729897985553,1
27053026202,27053026302,0.004942424907702378,1
27053023903,27053023903,0.9980070721432205,1
27053023903,27053025903,0.0019929278567795616,1
27053007700,27053007700,1,1
27053008200,27053008200,1,1
27053008300,27053008300,1,1
27053008400,27053008400,1,1
27053008500,27053008500,1,1
27053009600,27053009600,1,1
27053010600,27053010600,1,1
27053011000,27053011000,1,1
27053011703,27053011000,0.0013456650641567327,1
27053011703,27053011703,0.9986543349358432,1
27053011704,27053024700,0.0014351719108847347,1
27053011704,27053011704,0.9985648280891153,1
27053011800,27053111100,0.0016554322165491112,1
27053011800,27053011800,0.9983445677834509,1
27053011998,27053111100,0.0018998937477414978,1
27053011998,27053110500,0.029300335676484955,1
27053011998,27053011998,0.9687997705757736,1
27053026013,27053026207,0.0016247956145447194,1
27053026013,27053026208,0.008791300388708342,1
27053026013,27053026013,0.989583903996747,1
27053026014,27053026021,0.0064805801454459275,1
27053026014,27053026014,0.9929109628295563,1
27053026014,27053026013,6.084570249978165e-4,1
27145011600,27145011600,1,1
27053025100,27053980000,0.0018534132809370008,1
27053025100,27053025100,0.9973435809725844,1
27053025100,27037060725,8.030057464786485e-4,1
27053025201,27053024802,0.0024652637262056834,1
27053025201,27053024903,0.0020146573937548746,1
27053025201,27053025100,0.004543146317248334,1
27053025201,27053025201,0.9909769325627911,1
27053025205,27053025205,1,1
27053012001,27053012001,0.9929172757919363,1
27053012001,27053024100,0.0070827242080637185,1
27053012003,27053012001,0.0050094646400410305,1
27053012003,27053024400,0.010274466114858726,1
27053012003,27053024700,0.003277868040310619,1
27053012003,27053012003,0.9814382012047896,1
27053012101,27053012101,1,1
27053020101,27053020101,1,1
27053020102,27053020102,0.9990047848798772,1
27053020102,27053102600,9.952151201228219e-4,1
27053020301,27053026811,0.005780334568373267,1
27053020301,27053026810,6.644488841645013e-4,1
27053020301,27053020301,0.9935552165474623,1
27053020303,27053020303,0.9872656729291619,1
27053020303,27053020304,0.005076953150652921,1
27053020303,27053026809,0.0057253878041228935,1
27053020303,27053020700,0.0019319861160623426,1
27053020304,27053020304,0.9991198562786315,1
27053020304,27053020301,8.801437213684703e-4,1
27053026611,27053026611,1,1
27053026707,27053026910,0.005253574038095668,1
27053026707,27053026707,0.9947464259619043,1
27155460100,27155460100,1,1
27155460200,27155460200,1,1
27053020400,27053020304,0.00249353162536491,1
27053020400,27053020400,0.9815080281102376,1
27053020400,27053020700,0.004364956541220778,1
27053020400,27053021200,0.0016935548478294769,1
27053020400,27053100200,0.00873139570638612,1
27053020400,27053000101,0.0012085331689610543,1
27053020500,27053020500,0.9929595262374115,1
27053020500,27053020600,0.0016045617879860842,1
27053020500,27053020200,0.005435911974602456,1
27053020600,27053020600,0.9810578407929132,1
27053020600,27053020200,0.018942159207086716,1
27053020700,27053020400,0.0016075221196830687,1
27053020700,27053020700,0.9983924778803169,1
27037060816,27037060816,1,1
27053023401,27053023400,0.9980973872727336,1
27053023401,27053023502,0.0019026127272664679,1
27053026724,27053026710,1,1
27053027204,27053027203,0.0039616418135771745,1
27053027204,27053027002,6.457538585063198e-4,1
27053027204,27053027201,0.9953926043279165,1
27053026616,27053026613,0.9977331271071151,1
27053026616,27053026715,0.002266872892884841,1
27053027702,27053027700,1,1
27053023202,27053022302,0.007157430751349151,1
27053023202,27053023200,0.9801414492858358,1
27053023202,27053023300,0.010379280227665625,1
27053023202,27053122500,0.0023218397351494093,1
27053026617,27053026613,1,1
27053027701,27053027700,0.9893325027232727,1
27053027701,27053027601,0.0011719282542511265,1
27053027701,27053027002,0.0032587583382744463,1
27053027701,27019090100,0.006236810684201779,1
27053026023,27053026015,0.025080072410957357,1
27053026023,27053026016,0.9749199275890427,1
27053026825,27053026820,1,1
27053026515,27053026511,5.829008213115956e-4,1
27053026515,27053026512,0.9994170991786884,1
27053025703,27053025701,1,1
27053026028,27053026022,0.0027972303165219826,1
27053026028,27053026018,0.9963022434138126,1
27053026028,27053026016,9.005262696655097e-4,1
27053104002,27053104000,1,1
27053980100,27123037601,0.022407411807159182,1
27053980100,27123037602,0.0012574211364780401,1
27053980100,27053012102,0.0011847064298419066,1
27053980100,27053980000,0.9743931128671803,1
27053980100,27053110500,7.573477593405271e-4,1
27053003801,27053103700,0.04201914372519868,1
27053003801,27053003800,0.9579808562748013,1
27037060819,27037060819,1,1
27131070902,27131070902,0.9993859760284376,1
27131070902,27131070901,6.140239715624601e-4,1
27131070601,27131070601,1,1
27131070501,27131070602,0.014413149102231206,1
27131070501,27131070501,0.9855868508977688,1
27025110202,27025110200,1,1
27025110201,27025110200,1,1
27025110503,27025110502,0.9917118057458433,1
27025110503,27025110501,0.008288194254156729,1
27025110403,27025110502,8.47238895323345e-4,1
27025110403,27025110401,0.9991527611046767,1
27025110404,27025110402,0.0014071100701511495,1
27025110404,27025110401,0.9985928899298488,1
27025110504,27025110600,8.129940162469759e-4,1
27025110504,27025110502,0.9985022827291136,1
27025110504,27025110501,6.84723254639512e-4,1
27131070901,27131070901,1,1
27131070503,27131070503,1,1
27131070602,27131070602,1,1
27131070504,27131070602,0.07588869554017222,1
27131070504,27131070504,0.9241113044598278,1
27037061401,27037061401,1,1
27059130303,27059130301,1,1
27059130304,27059130301,1,1
27037060732,27037060508,0.0016193959285782714,1
27037060732,27037061003,7.832949959869593e-4,1
27037060732,27037060732,0.9975973090754348,1
27013171202,27013171202,0.9829398584592556,1
27013171202,27013171600,0.01706014154074445,1
27013171600,27013170800,6.93149546058822e-4,1
27013171600,27013171202,0.024308809452034598,1
27013171600,27013171600,0.9749980410019066,1
27013171101,27013171202,0.00939757746733543,1
27013171101,27013171101,0.9906024225326646,1
27141030503,27141030402,0.0015813615578939904,1
27141030503,27141030503,0.9778866578470571,1
27141030503,27141030504,0.02053198059504891,1
27141031500,27141031500,1,1
27077460300,27077460300,1,1
27009021102,27009020300,0.0037768430953569973,1
27009021102,27009021200,0.02736863984762758,1
27009021102,27009021102,0.9688545170570154,1
27009020206,27009020206,0.9992774293788447,1
27009020206,27009021101,7.225706211553185e-4,1
27009020205,27009020205,1,1
27009020203,27009020203,1,1
27161790500,27161790500,1,1
27123040102,27123040100,1,1
27123040804,27123040803,1,1
27123040101,27123040100,0.9968568790907768,1
27123040101,27123040504,0.003143120909223226,1
27123040708,27123040703,0.9918369335251734,1
